split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
animate_subject_passive,31,That mirror wasn't broken by some girls.,That mirror wasn't broken by some newspaper article.,animate_subject_passive_good_31,animate_subject_passive_bad_31,longformer-560_564.parquet,longformer-905_909.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-800_999.parquet,-59.813961029052734,-69.86503601074219,9,10
superlative_quantifiers_1,544,No book does confuse more than four doctors.,No book does confuse at least four doctors.,superlative_quantifiers_1_good_544,superlative_quantifiers_1_bad_544,longformer-690_694.parquet,longformer-675_679.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-60.607173919677734,-64.58905029296875,9,9
regular_plural_subject_verb_agreement_2,504,The scarves shrink.,The scarf shrink.,regular_plural_subject_verb_agreement_2_good_504,regular_plural_subject_verb_agreement_2_bad_504,longformer-30_34.parquet,longformer-20_24.parquet,pythia-160m-step128-0_199.parquet,pythia-160m-step128-0_199.parquet,-37.56541442871094,-28.719097137451172,4,4
principle_A_domain_1,456,Alicia has thought that Edward hides her.,Alicia has thought that Edward hides herself.,principle_A_domain_1_good_456,principle_A_domain_1_bad_456,longformer-610_614.parquet,longformer-710_714.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-72.73731231689453,-75.65482330322266,8,8
principle_A_case_1,431,Tamara thinks that she praised every story.,Tamara thinks that herself praised every story.,principle_A_case_1_good_431,principle_A_case_1_bad_431,longformer-670_674.parquet,longformer-790_794.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-73.6699447631836,-76.38692474365234,8,8
wh_island,590,What have a lot of cashiers concealed they found?,What have a lot of cashiers concealed who found?,wh_island_good_590,wh_island_bad_590,longformer-830_834.parquet,longformer-805_809.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-75.93679809570312,-74.4584732055664,10,10
regular_plural_subject_verb_agreement_2,507,The cashier has bought the ice cream.,The cashiers has bought the ice cream.,regular_plural_subject_verb_agreement_2_good_507,regular_plural_subject_verb_agreement_2_bad_507,longformer-470_474.parquet,longformer-505_509.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-400_599.parquet,-64.5924301147461,-67.89358520507812,8,8
passive_2,414,The boy isn't disturbed.,The boy isn't grinned.,passive_2_good_414,passive_2_bad_414,longformer-80_84.parquet,longformer-55_59.parquet,pythia-160m-step128-0_199.parquet,pythia-160m-step128-0_199.parquet,-37.212223052978516,-38.25236892700195,6,6
wh_vs_that_no_gap,635,This dancer knows that the teenagers question Cindy.,This dancer knows who the teenagers question Cindy.,wh_vs_that_no_gap_good_635,wh_vs_that_no_gap_bad_635,longformer-900_904.parquet,longformer-895_899.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-74.453369140625,-77.97337341308594,9,9
determiner_noun_agreement_irregular_1,113,Suzanne doesn't think about those syntheses.,Suzanne doesn't think about those synthesis.,determiner_noun_agreement_irregular_1_good_113,determiner_noun_agreement_irregular_1_bad_113,longformer-700_704.parquet,longformer-680_684.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-81.49542999267578,-67.90120697021484,8,8
causative,55,Paula heals Larry's grandson.,Paula bakes Larry's grandson.,causative_good_55,causative_bad_55,longformer-215_219.parquet,longformer-195_199.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-61.487056732177734,-63.548683166503906,6,6
principle_A_domain_1,453,Maria explained that those guys won't respect her.,Maria explained that those guys won't respect herself.,principle_A_domain_1_good_453,principle_A_domain_1_bad_453,longformer-850_854.parquet,longformer-955_959.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-67.26117706298828,-69.11531829833984,10,10
wh_vs_that_no_gap,636,Ann hasn't discovered that all scarves were shocking a lot of girls.,Ann hasn't discovered who all scarves were shocking a lot of girls.,wh_vs_that_no_gap_good_636,wh_vs_that_no_gap_bad_636,longformer-1145_1149.parquet,longformer-1135_1139.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-1000_1199.parquet,-106.04812622070312,-110.3009262084961,14,14
principle_A_domain_2,464,The Clintons imagine Rose wasn't healing herself.,The Clintons imagine Rose wasn't healing themselves.,principle_A_domain_2_good_464,principle_A_domain_2_bad_464,longformer-825_829.parquet,longformer-905_909.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-76.9139404296875,-74.84119415283203,9,9
principle_A_c_command,426,That car that annoyed waitresses can upset itself.,That car that annoyed waitresses can upset themselves.,principle_A_c_command_good_426,principle_A_c_command_bad_426,longformer-855_859.parquet,longformer-960_964.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-80.0000991821289,-80.25344848632812,9,9
wh_questions_object_gap,604,Christine hasn't researched some thesis that Homer conceals.,Christine hasn't researched what Homer conceals some thesis.,wh_questions_object_gap_good_604,wh_questions_object_gap_bad_604,longformer-1050_1054.parquet,longformer-1060_1064.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-1000_1199.parquet,-96.31949615478516,-97.71258544921875,10,10
complex_NP_island,69,Who wouldn't Stephen's mother who will like Sarah stun?,Who wouldn't Sarah stun Stephen's mother who will like?,complex_NP_island_good_69,complex_NP_island_bad_69,longformer-985_989.parquet,longformer-985_989.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-96.37449645996094,-97.642822265625,12,12
irregular_past_participle_adjectives,292,The known cashier is delighted.,The knew cashier is delighted.,irregular_past_participle_adjectives_good_292,irregular_past_participle_adjectives_bad_292,longformer-275_279.parquet,longformer-225_229.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-50.719600677490234,-51.856868743896484,6,6
existential_there_subject_raising,252,There isn't seeming to be a lady finding the Clintons to conspire.,There isn't neglecting to be a lady finding the Clintons to conspire.,existential_there_subject_raising_good_252,existential_there_subject_raising_bad_252,longformer-1125_1129.parquet,longformer-1145_1149.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-1000_1199.parquet,-106.00357055664062,-116.39350891113281,14,14
anaphor_gender_agreement,19,Diane had concealed herself.,Diane had concealed himself.,anaphor_gender_agreement_good_19,anaphor_gender_agreement_bad_19,longformer-175_179.parquet,longformer-175_179.parquet,pythia-160m-step128-0_199.parquet,pythia-160m-step128-0_199.parquet,-46.054500579833984,-44.86720657348633,5,5
wh_vs_that_with_gap,652,Some teenagers remember who this sketch looks like.,Some teenagers remember that this sketch looks like.,wh_vs_that_with_gap_good_652,wh_vs_that_with_gap_bad_652,longformer-895_899.parquet,longformer-925_929.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-69.27997589111328,-65.47639465332031,9,9
causative,59,The teenagers fade all screens.,The teenagers waste away all screens.,causative_good_59,causative_bad_59,longformer-265_269.parquet,longformer-470_474.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-400_599.parquet,-48.222755432128906,-54.81835174560547,6,7
superlative_quantifiers_2,556,That government could praise at least eight ladies.,No government could praise at least eight ladies.,superlative_quantifiers_2_good_556,superlative_quantifiers_2_bad_556,longformer-900_904.parquet,longformer-845_849.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-63.10795211791992,-62.36466979980469,9,9
existential_there_quantifiers_2,241,All convertibles weren't there existing.,There weren't all convertibles existing.,existential_there_quantifiers_2_good_241,existential_there_quantifiers_2_bad_241,longformer-575_579.parquet,longformer-565_569.parquet,pythia-160m-step128-400_599.parquet,pythia-160m-step128-400_599.parquet,-61.735618591308594,-60.30083465576172,7,7
wh_vs_that_with_gap_long_distance,661,Keith revealed what some cashiers that haven't hugged hadn't arrived at.,Keith revealed that some cashiers that haven't hugged hadn't arrived at.,wh_vs_that_with_gap_long_distance_good_661,wh_vs_that_with_gap_long_distance_bad_661,longformer-1180_1184.parquet,longformer-1185_1189.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-1000_1199.parquet,-121.50077819824219,-116.64265441894531,14,14
complex_NP_island,63,Who hadn't Suzanne's ex-husbands who questioned Jodi watched?,Who hadn't Jodi watched Suzanne's ex-husbands who questioned?,complex_NP_island_good_63,complex_NP_island_bad_63,longformer-1075_1079.parquet,longformer-1070_1074.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-1000_1199.parquet,-139.9701385498047,-139.0067901611328,13,13
principle_A_case_2,448,The Lutherans think about themselves questioning Janice.,The Lutherans think about themselves questioned Janice.,principle_A_case_2_good_448,principle_A_case_2_bad_448,longformer-1000_1004.parquet,longformer-970_974.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-800_999.parquet,-81.49825286865234,-80.09050750732422,8,8
only_npi_licensor_present,381,Only Paula ever intends to escape from Carrie.,Even Paula ever intends to escape from Carrie.,only_npi_licensor_present_good_381,only_npi_licensor_present_bad_381,longformer-755_759.parquet,longformer-735_739.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-69.89645385742188,-67.73098754882812,9,9
ellipsis_n_bar_1,202,Bethany wasn't discovering one white library and many guests' electricians weren't discovering many.,Bethany wasn't discovering one library and many guests' electricians weren't discovering many white.,ellipsis_n_bar_1_good_202,ellipsis_n_bar_1_bad_202,longformer-1310_1314.parquet,longformer-1310_1314.parquet,pythia-160m-step128-1200_1399.parquet,pythia-160m-step128-1200_1399.parquet,-162.1021270751953,-159.84388732910156,17,17
intransitive,288,These associations are profiting.,These associations are concealing.,intransitive_good_288,intransitive_bad_288,longformer-320_324.parquet,longformer-365_369.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-43.5731086730957,-43.066978454589844,5,5
superlative_quantifiers_2,552,A waitress does dislike at most two women.,No waitress does dislike at most two women.,superlative_quantifiers_2_good_552,superlative_quantifiers_2_bad_552,longformer-630_634.parquet,longformer-665_669.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-76.52985382080078,-76.19707489013672,9,9
coordinate_structure_constraint_complex_left_branch,72,What guests will Mary respect and Spain worry?,What will Mary respect guests and Spain worry?,coordinate_structure_constraint_complex_left_branch_good_72,coordinate_structure_constraint_complex_left_branch_bad_72,longformer-730_734.parquet,longformer-735_739.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-74.59480285644531,-73.30029296875,9,9
animate_subject_passive,38,Most actresses weren't discussed by some offspring.,Most actresses weren't discussed by some ladder.,animate_subject_passive_good_38,animate_subject_passive_bad_38,longformer-880_884.parquet,longformer-810_814.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-65.52265930175781,-65.66541290283203,9,9
principle_A_case_2,447,Frank thinks about himself researching a lot of plays.,Frank thinks about himself researches a lot of plays.,principle_A_case_2_good_447,principle_A_case_2_bad_447,longformer-950_954.parquet,longformer-940_944.parquet,pythia-160m-step128-800_999.parquet,pythia-160m-step128-800_999.parquet,-67.75040435791016,-78.3355941772461,10,10
existential_there_quantifiers_2,246,All photographs of some screen aren't there looking like most cars.,There aren't all photographs of some screen looking like most cars.,existential_there_quantifiers_2_good_246,existential_there_quantifiers_2_bad_246,longformer-1130_1134.parquet,longformer-1135_1139.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-1000_1199.parquet,-93.03425598144531,-91.6183853149414,13,13
coordinate_structure_constraint_object_extraction,84,What were Nancy and Rhonda curing?,What is Nancy curing and Rhonda?,coordinate_structure_constraint_object_extraction_good_84,coordinate_structure_constraint_object_extraction_bad_84,longformer-370_374.parquet,longformer-310_314.parquet,pythia-160m-step128-200_399.parquet,pythia-160m-step128-200_399.parquet,-65.87142181396484,-58.41141891479492,7,7
existential_there_subject_raising,256,There wasn't certain to be spinach going bad.,There wasn't unhappy to be spinach going bad.,existential_there_subject_raising_good_256,existential_there_subject_raising_bad_256,longformer-705_709.parquet,longformer-710_714.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-62.583309173583984,-65.04873657226562,10,10
tough_vs_raising_2,571,This patient wasn't about to dislike Gary.,This patient wasn't easy to dislike Gary.,tough_vs_raising_2_good_571,tough_vs_raising_2_bad_571,longformer-655_659.parquet,longformer-605_609.parquet,pythia-160m-step128-600_799.parquet,pythia-160m-step128-600_799.parquet,-56.84605026245117,-56.42345428466797,9,9
superlative_quantifiers_1,545,No customer had concealed fewer than four grocery stores.,No customer had concealed at most four grocery stores.,superlative_quantifiers_1_good_545,superlative_quantifiers_1_bad_545,longformer-1010_1014.parquet,longformer-965_969.parquet,pythia-160m-step128-1000_1199.parquet,pythia-160m-step128-800_999.parquet,-77.82274627685547,-77.97154998779297,10,10
