split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
determiner_noun_agreement_irregular_1,113,Suzanne doesn't think about those syntheses.,Suzanne doesn't think about those synthesis.,determiner_noun_agreement_irregular_1_good_113,determiner_noun_agreement_irregular_1_bad_113,longformer-700_704.parquet,longformer-680_684.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-51.7086181640625,-54.49138259887695,8,8
causative,55,Paula heals Larry's grandson.,Paula bakes Larry's grandson.,causative_good_55,causative_bad_55,longformer-215_219.parquet,longformer-195_199.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-48.167667388916016,-49.25789260864258,6,6
principle_A_domain_1,453,Maria explained that those guys won't respect her.,Maria explained that those guys won't respect herself.,principle_A_domain_1_good_453,principle_A_domain_1_bad_453,longformer-850_854.parquet,longformer-955_959.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-45.07063674926758,-49.88570022583008,10,10
wh_vs_that_no_gap,636,Ann hasn't discovered that all scarves were shocking a lot of girls.,Ann hasn't discovered who all scarves were shocking a lot of girls.,wh_vs_that_no_gap_good_636,wh_vs_that_no_gap_bad_636,longformer-1145_1149.parquet,longformer-1135_1139.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-75.93583679199219,-79.81777954101562,14,14
principle_A_domain_2,464,The Clintons imagine Rose wasn't healing herself.,The Clintons imagine Rose wasn't healing themselves.,principle_A_domain_2_good_464,principle_A_domain_2_bad_464,longformer-825_829.parquet,longformer-905_909.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-59.93992233276367,-61.29279708862305,9,9
principle_A_c_command,426,That car that annoyed waitresses can upset itself.,That car that annoyed waitresses can upset themselves.,principle_A_c_command_good_426,principle_A_c_command_bad_426,longformer-855_859.parquet,longformer-960_964.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-63.07863235473633,-61.46892166137695,9,9
wh_questions_object_gap,604,Christine hasn't researched some thesis that Homer conceals.,Christine hasn't researched what Homer conceals some thesis.,wh_questions_object_gap_good_604,wh_questions_object_gap_bad_604,longformer-1050_1054.parquet,longformer-1060_1064.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-74.7441177368164,-75.8653564453125,10,10
complex_NP_island,69,Who wouldn't Stephen's mother who will like Sarah stun?,Who wouldn't Sarah stun Stephen's mother who will like?,complex_NP_island_good_69,complex_NP_island_bad_69,longformer-985_989.parquet,longformer-985_989.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-77.97357177734375,-77.61956787109375,12,12
irregular_past_participle_adjectives,292,The known cashier is delighted.,The knew cashier is delighted.,irregular_past_participle_adjectives_good_292,irregular_past_participle_adjectives_bad_292,longformer-275_279.parquet,longformer-225_229.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-41.35396957397461,-43.36220932006836,6,6
existential_there_subject_raising,252,There isn't seeming to be a lady finding the Clintons to conspire.,There isn't neglecting to be a lady finding the Clintons to conspire.,existential_there_subject_raising_good_252,existential_there_subject_raising_bad_252,longformer-1125_1129.parquet,longformer-1145_1149.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-73.87796783447266,-82.18025970458984,14,14
anaphor_gender_agreement,19,Diane had concealed herself.,Diane had concealed himself.,anaphor_gender_agreement_good_19,anaphor_gender_agreement_bad_19,longformer-175_179.parquet,longformer-175_179.parquet,pythia-160m-0_199.parquet,pythia-160m-0_199.parquet,-32.87638473510742,-34.936622619628906,5,5
wh_vs_that_with_gap,652,Some teenagers remember who this sketch looks like.,Some teenagers remember that this sketch looks like.,wh_vs_that_with_gap_good_652,wh_vs_that_with_gap_bad_652,longformer-895_899.parquet,longformer-925_929.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-46.93768310546875,-50.30644989013672,9,9
causative,59,The teenagers fade all screens.,The teenagers waste away all screens.,causative_good_59,causative_bad_59,longformer-265_269.parquet,longformer-470_474.parquet,pythia-160m-200_399.parquet,pythia-160m-400_599.parquet,-44.34681701660156,-45.88873291015625,6,7
superlative_quantifiers_2,556,That government could praise at least eight ladies.,No government could praise at least eight ladies.,superlative_quantifiers_2_good_556,superlative_quantifiers_2_bad_556,longformer-900_904.parquet,longformer-845_849.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-50.97423553466797,-54.83625030517578,9,9
existential_there_quantifiers_2,241,All convertibles weren't there existing.,There weren't all convertibles existing.,existential_there_quantifiers_2_good_241,existential_there_quantifiers_2_bad_241,longformer-575_579.parquet,longformer-565_569.parquet,pythia-160m-400_599.parquet,pythia-160m-400_599.parquet,-46.69358825683594,-41.32646942138672,7,7
wh_vs_that_with_gap_long_distance,661,Keith revealed what some cashiers that haven't hugged hadn't arrived at.,Keith revealed that some cashiers that haven't hugged hadn't arrived at.,wh_vs_that_with_gap_long_distance_good_661,wh_vs_that_with_gap_long_distance_bad_661,longformer-1180_1184.parquet,longformer-1185_1189.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-97.4483871459961,-93.44976806640625,14,14
complex_NP_island,63,Who hadn't Suzanne's ex-husbands who questioned Jodi watched?,Who hadn't Jodi watched Suzanne's ex-husbands who questioned?,complex_NP_island_good_63,complex_NP_island_bad_63,longformer-1075_1079.parquet,longformer-1070_1074.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-81.74681854248047,-85.48951721191406,13,13
principle_A_case_2,448,The Lutherans think about themselves questioning Janice.,The Lutherans think about themselves questioned Janice.,principle_A_case_2_good_448,principle_A_case_2_bad_448,longformer-1000_1004.parquet,longformer-970_974.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-59.322113037109375,-60.75060272216797,8,8
only_npi_licensor_present,381,Only Paula ever intends to escape from Carrie.,Even Paula ever intends to escape from Carrie.,only_npi_licensor_present_good_381,only_npi_licensor_present_bad_381,longformer-755_759.parquet,longformer-735_739.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-53.217647552490234,-54.587867736816406,9,9
ellipsis_n_bar_1,202,Bethany wasn't discovering one white library and many guests' electricians weren't discovering many.,Bethany wasn't discovering one library and many guests' electricians weren't discovering many white.,ellipsis_n_bar_1_good_202,ellipsis_n_bar_1_bad_202,longformer-1310_1314.parquet,longformer-1310_1314.parquet,pythia-160m-1200_1399.parquet,pythia-160m-1200_1399.parquet,-119.69392395019531,-126.06843566894531,17,17
intransitive,288,These associations are profiting.,These associations are concealing.,intransitive_good_288,intransitive_bad_288,longformer-320_324.parquet,longformer-365_369.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-32.704345703125,-33.404972076416016,5,5
superlative_quantifiers_2,552,A waitress does dislike at most two women.,No waitress does dislike at most two women.,superlative_quantifiers_2_good_552,superlative_quantifiers_2_bad_552,longformer-630_634.parquet,longformer-665_669.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-61.889320373535156,-63.739315032958984,9,9
coordinate_structure_constraint_complex_left_branch,72,What guests will Mary respect and Spain worry?,What will Mary respect guests and Spain worry?,coordinate_structure_constraint_complex_left_branch_good_72,coordinate_structure_constraint_complex_left_branch_bad_72,longformer-730_734.parquet,longformer-735_739.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-69.55994415283203,-67.15558624267578,9,9
animate_subject_passive,38,Most actresses weren't discussed by some offspring.,Most actresses weren't discussed by some ladder.,animate_subject_passive_good_38,animate_subject_passive_bad_38,longformer-880_884.parquet,longformer-810_814.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-52.975032806396484,-53.25310134887695,9,9
principle_A_case_2,447,Frank thinks about himself researching a lot of plays.,Frank thinks about himself researches a lot of plays.,principle_A_case_2_good_447,principle_A_case_2_bad_447,longformer-950_954.parquet,longformer-940_944.parquet,pythia-160m-800_999.parquet,pythia-160m-800_999.parquet,-49.66213607788086,-52.726356506347656,10,10
existential_there_quantifiers_2,246,All photographs of some screen aren't there looking like most cars.,There aren't all photographs of some screen looking like most cars.,existential_there_quantifiers_2_good_246,existential_there_quantifiers_2_bad_246,longformer-1130_1134.parquet,longformer-1135_1139.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-74.76992797851562,-66.52025604248047,13,13
coordinate_structure_constraint_object_extraction,84,What were Nancy and Rhonda curing?,What is Nancy curing and Rhonda?,coordinate_structure_constraint_object_extraction_good_84,coordinate_structure_constraint_object_extraction_bad_84,longformer-370_374.parquet,longformer-310_314.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-42.9599723815918,-51.81806945800781,7,7
existential_there_subject_raising,256,There wasn't certain to be spinach going bad.,There wasn't unhappy to be spinach going bad.,existential_there_subject_raising_good_256,existential_there_subject_raising_bad_256,longformer-705_709.parquet,longformer-710_714.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-49.85350799560547,-55.905704498291016,10,10
tough_vs_raising_2,571,This patient wasn't about to dislike Gary.,This patient wasn't easy to dislike Gary.,tough_vs_raising_2_good_571,tough_vs_raising_2_bad_571,longformer-655_659.parquet,longformer-605_609.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-47.613975524902344,-51.638099670410156,9,9
superlative_quantifiers_1,545,No customer had concealed fewer than four grocery stores.,No customer had concealed at most four grocery stores.,superlative_quantifiers_1_good_545,superlative_quantifiers_1_bad_545,longformer-1010_1014.parquet,longformer-965_969.parquet,pythia-160m-1000_1199.parquet,pythia-160m-800_999.parquet,-59.544158935546875,-60.30537414550781,10,10
complex_NP_island,67,Who is Michael's ex-boyfriend who hasn't astounded Alice kissing?,Who is Alice kissing Michael's ex-boyfriend who hasn't astounded?,complex_NP_island_good_67,complex_NP_island_bad_67,longformer-1110_1114.parquet,longformer-1110_1114.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-78.65171813964844,-76.5049819946289,14,14
irregular_plural_subject_verb_agreement_1,318,This medium upsets some school.,This medium upset some school.,irregular_plural_subject_verb_agreement_1_good_318,irregular_plural_subject_verb_agreement_1_bad_318,longformer-270_274.parquet,longformer-235_239.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-41.294952392578125,-40.78733825683594,6,6
npi_present_2,373,Thomas also drops by Spain.,Thomas ever drops by Spain.,npi_present_2_good_373,npi_present_2_bad_373,longformer-155_159.parquet,longformer-135_139.parquet,pythia-160m-0_199.parquet,pythia-160m-0_199.parquet,-37.23288345336914,-40.078857421875,6,6
determiner_noun_agreement_with_adjective_1,167,Catherine fixes this dirty cup.,Catherine fixes this dirty cups.,determiner_noun_agreement_with_adjective_1_good_167,determiner_noun_agreement_with_adjective_1_bad_167,longformer-260_264.parquet,longformer-285_289.parquet,pythia-160m-200_399.parquet,pythia-160m-200_399.parquet,-44.90945816040039,-49.285926818847656,6,6
wh_vs_that_no_gap,637,Those customers reveal that some pedestrians investigated Grace.,Those customers reveal who some pedestrians investigated Grace.,wh_vs_that_no_gap_good_637,wh_vs_that_no_gap_bad_637,longformer-1100_1104.parquet,longformer-1085_1089.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-69.10652923583984,-72.54972076416016,9,9
only_npi_licensor_present,388,Only Raymond ever plays.,Even Raymond ever plays.,only_npi_licensor_present_good_388,only_npi_licensor_present_bad_388,longformer-85_89.parquet,longformer-75_79.parquet,pythia-160m-0_199.parquet,pythia-160m-0_199.parquet,-30.42127799987793,-31.841306686401367,5,5
distractor_agreement_relative_clause,186,Many waitresses who thought about Elaine have joked around.,Many waitresses who thought about Elaine has joked around.,distractor_agreement_relative_clause_good_186,distractor_agreement_relative_clause_bad_186,longformer-1035_1039.parquet,longformer-1025_1029.parquet,pythia-160m-1000_1199.parquet,pythia-160m-1000_1199.parquet,-67.7528076171875,-69.27471923828125,10,10
anaphor_gender_agreement,17,Amelia heals herself.,Amelia heals himself.,anaphor_gender_agreement_good_17,anaphor_gender_agreement_bad_17,longformer-45_49.parquet,longformer-45_49.parquet,pythia-160m-0_199.parquet,pythia-160m-0_199.parquet,-31.524513244628906,-30.73166847229004,4,4
tough_vs_raising_1,564,All art galleries are annoying to respect.,All art galleries are certain to respect.,tough_vs_raising_1_good_564,tough_vs_raising_1_bad_564,longformer-645_649.parquet,longformer-620_624.parquet,pythia-160m-600_799.parquet,pythia-160m-600_799.parquet,-46.56142044067383,-43.42660903930664,8,8
principle_A_c_command,428,Most men that have astounded Joel had disliked themselves.,Most men that have astounded Joel had disliked himself.,principle_A_c_command_good_428,principle_A_c_command_bad_428,longformer-1025_1029.parquet,longformer-970_974.parquet,pythia-160m-1000_1199.parquet,pythia-160m-800_999.parquet,-67.74571228027344,-66.67876434326172,10,10
determiner_noun_agreement_1,97,Most patients had forgotten those actors.,Most patients had forgotten those actor.,determiner_noun_agreement_1_good_97,determiner_noun_agreement_1_bad_97,longformer-605_609.parquet,longformer-585_589.parquet,pythia-160m-600_799.parquet,pythia-160m-400_599.parquet,-42.078006744384766,-47.145118713378906,7,7
